datetime,price_eur_mwh
2022-12-03 11:00:00,359.66
2022-12-03 11:15:00,372.12
2022-12-03 11:30:00,393.72
2022-12-03 11:45:00,391.95
2022-12-03 12:00:00,388.98
2022-12-03 12:15:00,388.75
2022-12-03 12:30:00,388.15
2022-12-03 12:45:00,382.08
2022-12-03 13:00:00,421.95
2022-12-03 13:15:00,434.86
2022-12-03 13:30:00,413.34
2022-12-03 13:45:00,402.43
2022-12-03 14:00:00,411.52
2022-12-03 14:15:00,421.69
2022-12-03 14:30:00,437.38
2022-12-03 14:45:00,433.42
2022-12-03 15:00:00,390.35
2022-12-03 15:15:00,401.82
2022-12-03 15:30:00,413.07
2022-12-03 15:45:00,423.21
2022-12-03 16:00:00,332.08
2022-12-03 16:15:00,391.65
2022-12-03 16:30:00,414.59
2022-12-03 16:45:00,425.53
2022-12-03 17:00:00,430.88
2022-12-03 17:15:00,470.72
2022-12-03 17:30:00,508.44
2022-12-03 17:45:00,509.57
2022-12-03 18:00:00,434.48
2022-12-03 18:15:00,421.99
2022-12-03 18:30:00,405.63
2022-12-03 18:45:00,359.52
2022-12-03 19:00:00,406.96
2022-12-03 19:15:00,386.68
2022-12-03 19:30:00,344.56
2022-12-03 19:45:00,319.97
2022-12-03 20:00:00,386.74
2022-12-03 20:15:00,362.59
2022-12-03 20:30:00,311.79
2022-12-03 20:45:00,295.23
2022-12-03 21:00:00,363.15
2022-12-03 21:15:00,343.3
2022-12-03 21:30:00,308.76
2022-12-03 21:45:00,264.06
2022-12-03 22:00:00,361.8
2022-12-03 22:15:00,318.73
2022-12-03 22:30:00,299.26
2022-12-03 22:45:00,272.69
2022-12-03 23:00:00,309.83
2022-12-03 23:15:00,308.39
2022-12-03 23:30:00,275.96
2022-12-03 23:45:00,257.26
2022-12-04 00:00:00,336.0
2022-12-04 00:15:00,282.78
2022-12-04 00:30:00,286.44
2022-12-04 00:45:00,255.51
2022-12-04 01:00:00,318.1
2022-12-04 01:15:00,317.93
2022-12-04 01:30:00,325.08
2022-12-04 01:45:00,295.48
2022-12-04 02:00:00,298.76
2022-12-04 02:15:00,298.78
2022-12-04 02:30:00,298.5
2022-12-04 02:45:00,259.37
2022-12-04 03:00:00,330.38
2022-12-04 03:15:00,336.28
2022-12-04 03:30:00,319.99
2022-12-04 03:45:00,290.01
2022-12-04 04:00:00,310.52
2022-12-04 04:15:00,306.62
2022-12-04 04:30:00,311.1
2022-12-04 04:45:00,293.79
2022-12-04 05:00:00,275.55
2022-12-04 05:15:00,276.73
2022-12-04 05:30:00,292.04
2022-12-04 05:45:00,289.26
2022-12-04 06:00:00,285.43
2022-12-04 06:15:00,288.12
2022-12-04 06:30:00,299.12
2022-12-04 06:45:00,309.47
2022-12-04 07:00:00,285.36
2022-12-04 07:15:00,302.16
2022-12-04 07:30:00,330.17
2022-12-04 07:45:00,376.59
2022-12-04 08:00:00,294.85
2022-12-04 08:15:00,294.66
2022-12-04 08:30:00,291.82
2022-12-04 08:45:00,332.2
2022-12-04 09:00:00,295.0
2022-12-04 09:15:00,300.28
2022-12-04 09:30:00,321.15
2022-12-04 09:45:00,335.7
2022-12-04 10:00:00,315.2
2022-12-04 10:15:00,327.42
2022-12-04 10:30:00,341.51
2022-12-04 10:45:00,362.62
2022-12-04 11:00:00,346.48
2022-12-04 11:15:00,379.46
2022-12-04 11:30:00,376.17
2022-12-04 11:45:00,372.89
2022-12-04 12:00:00,382.71
2022-12-04 12:15:00,369.22
2022-12-04 12:30:00,355.84
2022-12-04 12:45:00,331.35
2022-12-04 13:00:00,384.1
2022-12-04 13:15:00,362.03
2022-12-04 13:30:00,349.02
2022-12-04 13:45:00,320.95
2022-12-04 14:00:00,361.6
2022-12-04 14:15:00,368.25
2022-12-04 14:30:00,360.78
2022-12-04 14:45:00,356.76
2022-12-04 15:00:00,347.15
2022-12-04 15:15:00,344.37
2022-12-04 15:30:00,360.41
2022-12-04 15:45:00,356.22
2022-12-04 16:00:00,312.35
2022-12-04 16:15:00,348.58
2022-12-04 16:30:00,401.05
2022-12-04 16:45:00,403.28
2022-12-04 17:00:00,370.96
2022-12-04 17:15:00,367.81
2022-12-04 17:30:00,357.86
2022-12-04 17:45:00,343.96
2022-12-04 18:00:00,365.88
2022-12-04 18:15:00,361.06
2022-12-04 18:30:00,332.92
2022-12-04 18:45:00,317.02
2022-12-04 19:00:00,329.21
2022-12-04 19:15:00,335.61
2022-12-04 19:30:00,322.34
2022-12-04 19:45:00,311.34
2022-12-04 20:00:00,352.42
2022-12-04 20:15:00,326.76
2022-12-04 20:30:00,289.54
2022-12-04 20:45:00,251.7
2022-12-04 21:00:00,328.32
2022-12-04 21:15:00,305.84
2022-12-04 21:30:00,283.43
2022-12-04 21:45:00,282.62
2022-12-04 22:00:00,353.59
2022-12-04 22:15:00,318.0
2022-12-04 22:30:00,279.3
2022-12-04 22:45:00,251.95
2022-12-04 23:00:00,290.11
2022-12-04 23:15:00,276.0
2022-12-04 23:30:00,269.98
2022-12-04 23:45:00,252.77
2022-12-05 00:00:00,246.87
2022-12-05 00:15:00,240.08
2022-12-05 00:30:00,173.6
2022-12-05 00:45:00,136.02
2022-12-05 01:00:00,173.84
2022-12-05 01:15:00,129.42
2022-12-05 01:30:00,128.43
2022-12-05 01:45:00,99.14
2022-12-05 02:00:00,156.56
2022-12-05 02:15:00,122.08
2022-12-05 02:30:00,166.65
2022-12-05 02:45:00,169.78
2022-12-05 03:00:00,137.28
2022-12-05 03:15:00,130.21
2022-12-05 03:30:00,188.42
2022-12-05 03:45:00,242.88
2022-12-05 04:00:00,54.63
2022-12-05 04:15:00,63.35
2022-12-05 04:30:00,104.44
2022-12-05 04:45:00,135.73
2022-12-05 05:00:00,265.81
2022-12-05 05:15:00,222.63
2022-12-05 05:30:00,308.21
2022-12-05 05:45:00,326.18
2022-12-05 06:00:00,246.72
2022-12-05 06:15:00,339.01
2022-12-05 06:30:00,385.64
2022-12-05 06:45:00,430.26
2022-12-05 07:00:00,350.87
2022-12-05 07:15:00,411.8
2022-12-05 07:30:00,436.26
2022-12-05 07:45:00,444.43
2022-12-05 08:00:00,443.7
2022-12-05 08:15:00,465.71
2022-12-05 08:30:00,471.98
2022-12-05 08:45:00,471.85
2022-12-05 09:00:00,450.68
2022-12-05 09:15:00,452.95
2022-12-05 09:30:00,441.86
2022-12-05 09:45:00,425.1
2022-12-05 10:00:00,430.11
2022-12-05 10:15:00,431.65
2022-12-05 10:30:00,448.02
2022-12-05 10:45:00,448.54
2022-12-05 11:00:00,451.07
2022-12-05 11:15:00,455.35
2022-12-05 11:30:00,452.6
2022-12-05 11:45:00,450.71
2022-12-05 12:00:00,445.55
2022-12-05 12:15:00,446.11
2022-12-05 12:30:00,443.42
2022-12-05 12:45:00,437.42
2022-12-05 13:00:00,431.83
2022-12-05 13:15:00,422.72
2022-12-05 13:30:00,427.23
2022-12-05 13:45:00,429.14
2022-12-05 14:00:00,429.81
2022-12-05 14:15:00,427.91
2022-12-05 14:30:00,440.63
2022-12-05 14:45:00,444.79
2022-12-05 15:00:00,446.08
2022-12-05 15:15:00,458.82
2022-12-05 15:30:00,456.01
2022-12-05 15:45:00,468.73
2022-12-05 16:00:00,433.2
2022-12-05 16:15:00,448.76
2022-12-05 16:30:00,462.22
2022-12-05 16:45:00,468.45
2022-12-05 17:00:00,449.11
2022-12-05 17:15:00,461.85
2022-12-05 17:30:00,466.99
2022-12-05 17:45:00,470.73
2022-12-05 18:00:00,471.23
2022-12-05 18:15:00,453.54
2022-12-05 18:30:00,446.1
2022-12-05 18:45:00,435.26
2022-12-05 19:00:00,458.09
2022-12-05 19:15:00,435.83
2022-12-05 19:30:00,426.08
2022-12-05 19:45:00,418.61
2022-12-05 20:00:00,463.42
2022-12-05 20:15:00,441.85
2022-12-05 20:30:00,432.32
2022-12-05 20:45:00,367.56
2022-12-05 21:00:00,431.0
2022-12-05 21:15:00,420.94
2022-12-05 21:30:00,359.08
2022-12-05 21:45:00,318.12
2022-12-05 22:00:00,389.37
2022-12-05 22:15:00,339.95
2022-12-05 22:30:00,333.16
2022-12-05 22:45:00,309.87
2022-12-05 23:00:00,389.23
2022-12-05 23:15:00,362.81
2022-12-05 23:30:00,324.83
2022-12-05 23:45:00,280.77
2022-12-06 00:00:00,334.08
2022-12-06 00:15:00,303.27
2022-12-06 00:30:00,242.12
2022-12-06 00:45:00,195.39
2022-12-06 01:00:00,288.38
2022-12-06 01:15:00,252.65
2022-12-06 01:30:00,248.73
2022-12-06 01:45:00,247.46
2022-12-06 02:00:00,247.55
2022-12-06 02:15:00,250.32
2022-12-06 02:30:00,262.91
2022-12-06 02:45:00,256.0
2022-12-06 03:00:00,265.45
2022-12-06 03:15:00,269.86
2022-12-06 03:30:00,278.04
2022-12-06 03:45:00,291.48
2022-12-06 04:00:00,260.4
2022-12-06 04:15:00,277.14
2022-12-06 04:30:00,284.33
2022-12-06 04:45:00,280.72
2022-12-06 05:00:00,215.1
2022-12-06 05:15:00,296.69
2022-12-06 05:30:00,354.23
2022-12-06 05:45:00,386.53
2022-12-06 06:00:00,297.58
2022-12-06 06:15:00,372.44
2022-12-06 06:30:00,463.89
2022-12-06 06:45:00,472.67
2022-12-06 07:00:00,434.02
2022-12-06 07:15:00,443.84
2022-12-06 07:30:00,458.93
2022-12-06 07:45:00,475.92
2022-12-06 08:00:00,445.47
2022-12-06 08:15:00,459.36
2022-12-06 08:30:00,474.18
2022-12-06 08:45:00,401.03
2022-12-06 09:00:00,462.08
2022-12-06 09:15:00,463.87
2022-12-06 09:30:00,463.08
2022-12-06 09:45:00,466.74
2022-12-06 10:00:00,493.47
2022-12-06 10:15:00,481.11
2022-12-06 10:30:00,476.58
2022-12-06 10:45:00,478.16
2022-12-06 11:00:00,459.54
2022-12-06 11:15:00,463.51
2022-12-06 11:30:00,472.23
2022-12-06 11:45:00,467.77
2022-12-06 12:00:00,461.86
2022-12-06 12:15:00,440.52
2022-12-06 12:30:00,438.06
2022-12-06 12:45:00,442.69
2022-12-06 13:00:00,458.61
2022-12-06 13:15:00,461.61
2022-12-06 13:30:00,457.82
2022-12-06 13:45:00,438.87
2022-12-06 14:00:00,454.28
2022-12-06 14:15:00,460.89
2022-12-06 14:30:00,461.41
2022-12-06 14:45:00,465.17
2022-12-06 15:00:00,479.03
2022-12-06 15:15:00,477.22
2022-12-06 15:30:00,478.26
2022-12-06 15:45:00,482.75
2022-12-06 16:00:00,491.37
2022-12-06 16:15:00,498.68
2022-12-06 16:30:00,499.88
2022-12-06 16:45:00,519.84
2022-12-06 17:00:00,494.57
2022-12-06 17:15:00,491.65
2022-12-06 17:30:00,482.85
2022-12-06 17:45:00,475.57
2022-12-06 18:00:00,493.48
2022-12-06 18:15:00,471.96
2022-12-06 18:30:00,456.41
2022-12-06 18:45:00,412.97
2022-12-06 19:00:00,488.35
2022-12-06 19:15:00,457.34
2022-12-06 19:30:00,395.82
2022-12-06 19:45:00,360.76
2022-12-06 20:00:00,444.29
2022-12-06 20:15:00,411.21
2022-12-06 20:30:00,316.16
2022-12-06 20:45:00,296.66
2022-12-06 21:00:00,375.94
2022-12-06 21:15:00,317.91
2022-12-06 21:30:00,307.55
2022-12-06 21:45:00,285.25
2022-12-06 22:00:00,325.2
2022-12-06 22:15:00,302.5
2022-12-06 22:30:00,282.72
2022-12-06 22:45:00,278.56
2022-12-06 23:00:00,308.71
2022-12-06 23:15:00,295.23
2022-12-06 23:30:00,289.6
2022-12-06 23:45:00,194.32
2022-12-07 00:00:00,306.81
2022-12-07 00:15:00,315.9
2022-12-07 00:30:00,282.79
2022-12-07 00:45:00,294.03
2022-12-07 01:00:00,328.67
2022-12-07 01:15:00,295.26
2022-12-07 01:30:00,240.88
2022-12-07 01:45:00,141.07
2022-12-07 02:00:00,251.4
2022-12-07 02:15:00,200.77
2022-12-07 02:30:00,169.49
2022-12-07 02:45:00,135.73
2022-12-07 03:00:00,256.72
2022-12-07 03:15:00,249.0
2022-12-07 03:30:00,253.41
2022-12-07 03:45:00,237.89
2022-12-07 04:00:00,229.88
2022-12-07 04:15:00,236.24
2022-12-07 04:30:00,282.06
2022-12-07 04:45:00,304.57
2022-12-07 05:00:00,247.5
2022-12-07 05:15:00,284.02
2022-12-07 05:30:00,308.39
2022-12-07 05:45:00,320.3
2022-12-07 06:00:00,191.1
2022-12-07 06:15:00,280.02
2022-12-07 06:30:00,330.13
2022-12-07 06:45:00,325.11
2022-12-07 07:00:00,239.1
2022-12-07 07:15:00,302.94
2022-12-07 07:30:00,423.54
2022-12-07 07:45:00,423.96
2022-12-07 08:00:00,383.7
2022-12-07 08:15:00,430.62
2022-12-07 08:30:00,414.02
2022-12-07 08:45:00,394.83
2022-12-07 09:00:00,413.19
2022-12-07 09:15:00,374.56
2022-12-07 09:30:00,373.7
2022-12-07 09:45:00,343.22
2022-12-07 10:00:00,435.01
2022-12-07 10:15:00,391.93
2022-12-07 10:30:00,351.49
2022-12-07 10:45:00,344.79
2022-12-07 11:00:00,383.69
2022-12-07 11:15:00,399.07
2022-12-07 11:30:00,391.96
2022-12-07 11:45:00,359.63
2022-12-07 12:00:00,353.59
2022-12-07 12:15:00,333.78
2022-12-07 12:30:00,337.62
2022-12-07 12:45:00,358.18
2022-12-07 13:00:00,383.27
2022-12-07 13:15:00,407.21
2022-12-07 13:30:00,418.49
2022-12-07 13:45:00,417.74
2022-12-07 14:00:00,385.18
2022-12-07 14:15:00,414.16
2022-12-07 14:30:00,433.84
2022-12-07 14:45:00,445.8
2022-12-07 15:00:00,388.17
2022-12-07 15:15:00,421.89
2022-12-07 15:30:00,452.09
2022-12-07 15:45:00,461.45
2022-12-07 16:00:00,416.37
2022-12-07 16:15:00,413.06
2022-12-07 16:30:00,422.43
2022-12-07 16:45:00,439.1
2022-12-07 17:00:00,420.09
2022-12-07 17:15:00,420.75
2022-12-07 17:30:00,459.93
2022-12-07 17:45:00,449.61
2022-12-07 18:00:00,441.87
2022-12-07 18:15:00,420.22
2022-12-07 18:30:00,401.65
2022-12-07 18:45:00,404.56
2022-12-07 19:00:00,453.42
2022-12-07 19:15:00,422.46
2022-12-07 19:30:00,419.65
2022-12-07 19:45:00,392.54
2022-12-07 20:00:00,453.49
2022-12-07 20:15:00,411.0
2022-12-07 20:30:00,384.25
2022-12-07 20:45:00,354.61
2022-12-07 21:00:00,425.04
2022-12-07 21:15:00,383.7
2022-12-07 21:30:00,333.53
2022-12-07 21:45:00,293.92
2022-12-07 22:00:00,328.65
2022-12-07 22:15:00,320.36
2022-12-07 22:30:00,298.4
2022-12-07 22:45:00,298.33
2022-12-07 23:00:00,301.26
2022-12-07 23:15:00,281.82
2022-12-07 23:30:00,276.06
2022-12-07 23:45:00,248.45
2022-12-08 00:00:00,277.98
2022-12-08 00:15:00,302.85
2022-12-08 00:30:00,290.62
2022-12-08 00:45:00,242.21
2022-12-08 01:00:00,278.33
2022-12-08 01:15:00,240.31
2022-12-08 01:30:00,202.26
2022-12-08 01:45:00,174.06
2022-12-08 02:00:00,224.6
2022-12-08 02:15:00,213.97
2022-12-08 02:30:00,291.84
2022-12-08 02:45:00,296.08
2022-12-08 03:00:00,298.03
2022-12-08 03:15:00,286.41
2022-12-08 03:30:00,304.98
2022-12-08 03:45:00,312.78
2022-12-08 04:00:00,245.13
2022-12-08 04:15:00,247.22
2022-12-08 04:30:00,256.46
2022-12-08 04:45:00,260.51
2022-12-08 05:00:00,237.41
2022-12-08 05:15:00,261.6
2022-12-08 05:30:00,265.01
2022-12-08 05:45:00,275.16
2022-12-08 06:00:00,243.33
2022-12-08 06:15:00,284.56
2022-12-08 06:30:00,354.11
2022-12-08 06:45:00,413.35
2022-12-08 07:00:00,325.18
2022-12-08 07:15:00,372.96
2022-12-08 07:30:00,429.28
2022-12-08 07:45:00,449.04
2022-12-08 08:00:00,441.69
2022-12-08 08:15:00,447.41
2022-12-08 08:30:00,463.54
2022-12-08 08:45:00,469.7
2022-12-08 09:00:00,466.73
2022-12-08 09:15:00,456.97
2022-12-08 09:30:00,452.97
2022-12-08 09:45:00,439.21
2022-12-08 10:00:00,433.01
2022-12-08 10:15:00,399.68
2022-12-08 10:30:00,404.45
2022-12-08 10:45:00,396.49
2022-12-08 11:00:00,430.56
2022-12-08 11:15:00,438.66
2022-12-08 11:30:00,441.35
2022-12-08 11:45:00,422.62
2022-12-08 12:00:00,411.76
2022-12-08 12:15:00,400.97
2022-12-08 12:30:00,407.95
2022-12-08 12:45:00,406.3
2022-12-08 13:00:00,397.97
2022-12-08 13:15:00,414.31
2022-12-08 13:30:00,429.26
2022-12-08 13:45:00,430.44
2022-12-08 14:00:00,404.81
2022-12-08 14:15:00,421.71
2022-12-08 14:30:00,433.39
2022-12-08 14:45:00,432.67
2022-12-08 15:00:00,407.01
2022-12-08 15:15:00,403.43
2022-12-08 15:30:00,418.31
2022-12-08 15:45:00,435.94
2022-12-08 16:00:00,417.97
2022-12-08 16:15:00,429.05
2022-12-08 16:30:00,443.36
2022-12-08 16:45:00,471.26
2022-12-08 17:00:00,445.94
2022-12-08 17:15:00,453.76
2022-12-08 17:30:00,466.41
2022-12-08 17:45:00,481.3
2022-12-08 18:00:00,478.13
2022-12-08 18:15:00,467.03
2022-12-08 18:30:00,488.49
2022-12-08 18:45:00,475.65
2022-12-08 19:00:00,553.57
2022-12-08 19:15:00,482.26
2022-12-08 19:30:00,453.34
2022-12-08 19:45:00,439.63
2022-12-08 20:00:00,471.03
2022-12-08 20:15:00,466.35
2022-12-08 20:30:00,448.74
2022-12-08 20:45:00,439.08
2022-12-08 21:00:00,470.05
2022-12-08 21:15:00,463.12
2022-12-08 21:30:00,430.58
2022-12-08 21:45:00,366.97
2022-12-08 22:00:00,441.6
2022-12-08 22:15:00,402.0
2022-12-08 22:30:00,399.33
2022-12-08 22:45:00,379.57
2022-12-08 23:00:00,395.44
2022-12-08 23:15:00,359.67
2022-12-08 23:30:00,329.39
2022-12-08 23:45:00,283.62
2022-12-09 00:00:00,355.73
2022-12-09 00:15:00,348.02
2022-12-09 00:30:00,341.47
2022-12-09 00:45:00,260.9
2022-12-09 01:00:00,362.24
2022-12-09 01:15:00,317.34
2022-12-09 01:30:00,281.83
2022-12-09 01:45:00,238.57
2022-12-09 02:00:00,299.86
2022-12-09 02:15:00,282.09
2022-12-09 02:30:00,268.0
2022-12-09 02:45:00,252.14
2022-12-09 03:00:00,299.8
2022-12-09 03:15:00,287.09
2022-12-09 03:30:00,277.17
2022-12-09 03:45:00,292.33
2022-12-09 04:00:00,265.5
2022-12-09 04:15:00,280.05
2022-12-09 04:30:00,296.25
2022-12-09 04:45:00,304.94
2022-12-09 05:00:00,242.59
2022-12-09 05:15:00,257.92
2022-12-09 05:30:00,337.79
2022-12-09 05:45:00,370.98
2022-12-09 06:00:00,332.46
2022-12-09 06:15:00,391.57
2022-12-09 06:30:00,434.56
2022-12-09 06:45:00,476.73
2022-12-09 07:00:00,440.54
2022-12-09 07:15:00,462.36
2022-12-09 07:30:00,470.98
2022-12-09 07:45:00,479.79
2022-12-09 08:00:00,445.24
2022-12-09 08:15:00,459.24
2022-12-09 08:30:00,476.58
2022-12-09 08:45:00,468.43
2022-12-09 09:00:00,480.62
2022-12-09 09:15:00,486.82
2022-12-09 09:30:00,497.07
2022-12-09 09:45:00,485.11
2022-12-09 10:00:00,492.11
2022-12-09 10:15:00,486.06
2022-12-09 10:30:00,479.2
2022-12-09 10:45:00,473.66
2022-12-09 11:00:00,493.11
2022-12-09 11:15:00,491.01
2022-12-09 11:30:00,504.13
2022-12-09 11:45:00,496.18
2022-12-09 12:00:00,505.35
2022-12-09 12:15:00,489.72
2022-12-09 12:30:00,479.0
2022-12-09 12:45:00,483.15
2022-12-09 13:00:00,439.27
2022-12-09 13:15:00,435.6
2022-12-09 13:30:00,426.93
2022-12-09 13:45:00,411.8
2022-12-09 14:00:00,433.84
2022-12-09 14:15:00,461.37
2022-12-09 14:30:00,470.93
2022-12-09 14:45:00,477.47
2022-12-09 15:00:00,440.8
2022-12-09 15:15:00,431.58
2022-12-09 15:30:00,442.95
2022-12-09 15:45:00,453.01
2022-12-09 16:00:00,435.78
2022-12-09 16:15:00,439.36
2022-12-09 16:30:00,451.1
2022-12-09 16:45:00,475.35
2022-12-09 17:00:00,451.67
2022-12-09 17:15:00,477.05
2022-12-09 17:30:00,489.36
2022-12-09 17:45:00,498.82
2022-12-09 18:00:00,469.84
2022-12-09 18:15:00,448.53
2022-12-09 18:30:00,455.23
2022-12-09 18:45:00,442.69
2022-12-09 19:00:00,465.31
2022-12-09 19:15:00,443.58
2022-12-09 19:30:00,414.86
2022-12-09 19:45:00,416.22
2022-12-09 20:00:00,440.02
2022-12-09 20:15:00,428.88
2022-12-09 20:30:00,405.78
2022-12-09 20:45:00,373.89
2022-12-09 21:00:00,425.41
2022-12-09 21:15:00,386.61
2022-12-09 21:30:00,329.38
2022-12-09 21:45:00,320.4
2022-12-09 22:00:00,420.05
2022-12-09 22:15:00,366.99
2022-12-09 22:30:00,323.78
2022-12-09 22:45:00,297.14
2022-12-09 23:00:00,325.52
2022-12-09 23:15:00,316.7
2022-12-09 23:30:00,307.73
2022-12-09 23:45:00,289.21
2022-12-10 00:00:00,330.65
2022-12-10 00:15:00,313.28
2022-12-10 00:30:00,276.92
2022-12-10 00:45:00,284.81
2022-12-10 01:00:00,336.84
2022-12-10 01:15:00,322.22
2022-12-10 01:30:00,301.64
2022-12-10 01:45:00,304.87
2022-12-10 02:00:00,286.96
2022-12-10 02:15:00,241.72
2022-12-10 02:30:00,243.23
2022-12-10 02:45:00,225.43
2022-12-10 03:00:00,297.57
2022-12-10 03:15:00,299.04
2022-12-10 03:30:00,280.96
2022-12-10 03:45:00,280.63
2022-12-10 04:00:00,319.92
2022-12-10 04:15:00,313.81
2022-12-10 04:30:00,304.63
2022-12-10 04:45:00,285.16
2022-12-10 05:00:00,277.66
2022-12-10 05:15:00,243.41
2022-12-10 05:30:00,258.65
2022-12-10 05:45:00,193.39
2022-12-10 06:00:00,268.25
2022-12-10 06:15:00,285.68
2022-12-10 06:30:00,296.06
2022-12-10 06:45:00,306.12
2022-12-10 07:00:00,299.59
2022-12-10 07:15:00,307.73
2022-12-10 07:30:00,323.44
2022-12-10 07:45:00,336.97
2022-12-10 08:00:00,281.48
2022-12-10 08:15:00,318.04
2022-12-10 08:30:00,362.81
2022-12-10 08:45:00,381.43
2022-12-10 09:00:00,332.74
2022-12-10 09:15:00,373.38
2022-12-10 09:30:00,370.16
2022-12-10 09:45:00,374.6
2022-12-10 10:00:00,403.28
2022-12-10 10:15:00,408.08
2022-12-10 10:30:00,392.26
2022-12-10 10:45:00,384.03
2022-12-10 11:00:00,340.69
2022-12-10 11:15:00,387.25
2022-12-10 11:30:00,386.84
2022-12-10 11:45:00,383.22
2022-12-10 12:00:00,404.29
2022-12-10 12:15:00,395.33
2022-12-10 12:30:00,393.42
2022-12-10 12:45:00,382.76
2022-12-10 13:00:00,361.64
2022-12-10 13:15:00,461.3
2022-12-10 13:30:00,401.49
2022-12-10 13:45:00,355.82
2022-12-10 14:00:00,334.22
2022-12-10 14:15:00,329.98
2022-12-10 14:30:00,349.77
2022-12-10 14:45:00,355.35
2022-12-10 15:00:00,307.15
2022-12-10 15:15:00,341.88
2022-12-10 15:30:00,356.58
2022-12-10 15:45:00,378.25
2022-12-10 16:00:00,351.62
2022-12-10 16:15:00,377.33
2022-12-10 16:30:00,377.89
2022-12-10 16:45:00,407.76
2022-12-10 17:00:00,406.89
2022-12-10 17:15:00,394.44
2022-12-10 17:30:00,401.37
2022-12-10 17:45:00,389.35
2022-12-10 18:00:00,441.49
2022-12-10 18:15:00,397.11
2022-12-10 18:30:00,401.66
2022-12-10 18:45:00,406.29
2022-12-10 19:00:00,409.11
2022-12-10 19:15:00,399.56
2022-12-10 19:30:00,384.43
2022-12-10 19:45:00,375.71
2022-12-10 20:00:00,376.19
2022-12-10 20:15:00,324.17
2022-12-10 20:30:00,299.58
2022-12-10 20:45:00,286.25
2022-12-10 21:00:00,362.5
2022-12-10 21:15:00,351.63
2022-12-10 21:30:00,300.0
2022-12-10 21:45:00,289.35
2022-12-10 22:00:00,328.39
2022-12-10 22:15:00,312.26
2022-12-10 22:30:00,295.53
2022-12-10 22:45:00,295.12
2022-12-10 23:00:00,324.44
2022-12-10 23:15:00,299.46
2022-12-10 23:30:00,289.38
2022-12-10 23:45:00,266.13
2022-12-11 00:00:00,313.98
2022-12-11 00:15:00,300.46
2022-12-11 00:30:00,288.95
2022-12-11 00:45:00,291.36
2022-12-11 01:00:00,299.55
2022-12-11 01:15:00,298.36
2022-12-11 01:30:00,280.36
2022-12-11 01:45:00,274.82
2022-12-11 02:00:00,292.52
2022-12-11 02:15:00,277.8
2022-12-11 02:30:00,265.4
2022-12-11 02:45:00,243.46
2022-12-11 03:00:00,265.73
2022-12-11 03:15:00,273.84
2022-12-11 03:30:00,274.71
2022-12-11 03:45:00,280.68
2022-12-11 04:00:00,281.76
2022-12-11 04:15:00,269.12
2022-12-11 04:30:00,275.45
2022-12-11 04:45:00,273.97
2022-12-11 05:00:00,277.16
2022-12-11 05:15:00,258.97
2022-12-11 05:30:00,262.26
2022-12-11 05:45:00,269.91
2022-12-11 06:00:00,266.23
2022-12-11 06:15:00,265.95
2022-12-11 06:30:00,281.2
2022-12-11 06:45:00,293.09
2022-12-11 07:00:00,283.3
2022-12-11 07:15:00,287.69
2022-12-11 07:30:00,278.63
2022-12-11 07:45:00,290.74
2022-12-11 08:00:00,266.06
2022-12-11 08:15:00,280.72
2022-12-11 08:30:00,295.07
2022-12-11 08:45:00,323.21
2022-12-11 09:00:00,321.96
2022-12-11 09:15:00,334.05
2022-12-11 09:30:00,360.05
2022-12-11 09:45:00,354.85
2022-12-11 10:00:00,342.62
2022-12-11 10:15:00,340.87
2022-12-11 10:30:00,372.0
2022-12-11 10:45:00,383.4
2022-12-11 11:00:00,365.67
2022-12-11 11:15:00,419.8
2022-12-11 11:30:00,425.29
2022-12-11 11:45:00,412.37
2022-12-11 12:00:00,424.15
2022-12-11 12:15:00,434.81
2022-12-11 12:30:00,423.36
2022-12-11 12:45:00,410.37
2022-12-11 13:00:00,389.62
2022-12-11 13:15:00,350.78
2022-12-11 13:30:00,351.81
2022-12-11 13:45:00,351.84
2022-12-11 14:00:00,384.61
2022-12-11 14:15:00,386.64
2022-12-11 14:30:00,404.24
2022-12-11 14:45:00,416.35
2022-12-11 15:00:00,369.07
2022-12-11 15:15:00,381.94
2022-12-11 15:30:00,374.22
2022-12-11 15:45:00,370.93
2022-12-11 16:00:00,343.15
2022-12-11 16:15:00,380.06
2022-12-11 16:30:00,413.95
2022-12-11 16:45:00,424.91
2022-12-11 17:00:00,429.88
2022-12-11 17:15:00,435.36
2022-12-11 17:30:00,450.1
2022-12-11 17:45:00,457.36
2022-12-11 18:00:00,456.66
2022-12-11 18:15:00,443.26
2022-12-11 18:30:00,433.79
2022-12-11 18:45:00,434.32
2022-12-11 19:00:00,450.61
2022-12-11 19:15:00,449.29
2022-12-11 19:30:00,445.21
2022-12-11 19:45:00,419.81
2022-12-11 20:00:00,425.41
2022-12-11 20:15:00,423.86
2022-12-11 20:30:00,398.1
2022-12-11 20:45:00,344.97
2022-12-11 21:00:00,414.92
2022-12-11 21:15:00,380.65
2022-12-11 21:30:00,347.19
2022-12-11 21:45:00,338.91
2022-12-11 22:00:00,435.6
2022-12-11 22:15:00,391.24
2022-12-11 22:30:00,339.23
2022-12-11 22:45:00,316.06
2022-12-11 23:00:00,367.34
2022-12-11 23:15:00,339.41
2022-12-11 23:30:00,325.35
2022-12-11 23:45:00,301.58
2022-12-12 00:00:00,323.31
2022-12-12 00:15:00,347.44
